time (time),v(vdd) (voltage),v(clk) (voltage),v(sig) (voltage),v(en) (voltage),v(rst) (voltage),v(out) (voltage)
0.0,0.8,0.0,0.0,0.0,0.0,4.245761e-06
1e-13,0.8,0.0008,0.0,0.0008,0.0,4.050296e-05
2e-13,0.8,0.0016,0.0,0.0016,0.0,7.508973e-05
4e-13,0.8,0.0032,0.0,0.0032,0.0,0.0001436089
8e-13,0.8,0.0064,0.0,0.0064,0.0,0.0002836104
1.6e-12,0.8,0.0128,0.0,0.0128,0.0,0.0005603873
3.2e-12,0.8,0.0256,0.0,0.0256,0.0,0.001106588
6.4e-12,0.8,0.0512,0.0,0.0512,0.0,0.002154228
1.28e-11,0.8,0.1024,0.0,0.1024,0.0,0.004141157
2.56e-11,0.8,0.2048,0.0,0.2048,0.0,0.007930651
5.12e-11,0.8,0.4096,0.0,0.4096,0.0,0.01453686
1e-10,0.8,0.8,0.0,0.8,0.0,0.01438592
1.0512e-10,0.8,0.8,0.0,0.8,0.0,0.01143644
1.1536e-10,0.8,0.8,0.0,0.8,0.0,0.005817503
1.3584e-10,0.8,0.8,0.0,0.8,0.0,-0.003917679
1.768e-10,0.8,0.8,0.0,0.8,0.0,-0.01618446
2.5872e-10,0.8,0.8,0.0,0.8,0.0,-0.01563276
4.2256e-10,0.8,0.8,0.0,0.8,0.0,0.0002334235
7.5024e-10,0.8,0.8,0.0,0.8,0.0,0.0001259823
1.190146e-09,0.8,0.8,0.0,0.8,0.0,-0.0001670331
1.927696e-09,0.8,0.8,0.0,0.8,0.0,0.0001658334
3.402796e-09,0.8,0.8,0.0,0.8,0.0,-0.0001495637
5.1e-09,0.8,0.8,0.0,0.8,0.0,0.0001495932
5.11e-09,0.8,0.72,0.0,0.8,0.0,5.517095e-05
5.13e-09,0.8,0.56,0.0,0.8,0.0,-8.667657e-05
5.17e-09,0.8,0.24,0.0,0.8,0.0,-0.0001938659
5.2e-09,0.8,0.0,0.0,0.8,0.0,-0.0001413117
5.208e-09,0.8,0.0,0.0,0.8,0.0,-7.226657e-05
5.224e-09,0.8,0.0,0.0,0.8,0.0,4.616451e-05
5.256e-09,0.8,0.0,0.0,0.8,0.0,0.0001814872
5.32e-09,0.8,0.0,0.0,0.8,0.0,0.0002198046
5.448e-09,0.8,0.0,0.0,0.8,0.0,1.075177e-06
5.704e-09,0.8,0.0,0.0,0.8,0.0,-8.736045e-05
6.216e-09,0.8,0.0,0.0,0.8,0.0,6.58176e-05
6.8294e-09,0.8,0.0,0.0,0.8,0.0,-2.913895e-05
7e-09,0.8,0.0,0.0,0.8,0.0,1.196849e-08
7.01e-09,0.8,0.0,0.08,0.8,0.0,0.006705485
7.03e-09,0.8,0.0,0.24,0.8,0.0,0.01887559
7.07e-09,0.8,0.0,0.56,0.8,0.0,0.03628001
7.1e-09,0.8,0.0,0.8,0.8,0.0,0.04568565
7.108e-09,0.8,0.0,0.8,0.8,0.0,0.04368185
7.124e-09,0.8,0.0,0.8,0.8,0.0,0.03989258
7.156e-09,0.8,0.0,0.8,0.8,0.0,0.03354809
7.22e-09,0.8,0.0,0.8,0.8,0.0,0.02389561
7.348e-09,0.8,0.0,0.8,0.8,0.0,0.01346755
7.604e-09,0.8,0.0,0.8,0.8,0.0,0.006422341
8.116e-09,0.8,0.0,0.8,0.8,0.0,0.002439923
8.626376e-09,0.8,0.0,0.8,0.8,0.0,0.000771888
9.647128e-09,0.8,0.0,0.8,0.8,0.0,0.0007907706
1e-08,0.8,0.0,0.8,0.8,0.0,0.0004768435
1.001e-08,0.8,0.08,0.8,0.8,0.0,0.0005288529
1.003e-08,0.8,0.24,0.8,0.8,0.0,0.0006218262
1.007e-08,0.8,0.56,0.8,0.8,0.0,0.00082882
1.01e-08,0.8,0.8,0.8,0.8,0.0,0.0009708668
1.0108e-08,0.8,0.8,0.8,0.8,0.0,0.0009301662
1.0124e-08,0.8,0.8,0.8,0.8,0.0,0.0008797687
1.0156e-08,0.8,0.8,0.8,0.8,0.0,0.0007192885
1.022e-08,0.8,0.8,0.8,0.8,0.0,0.0005395459
1.0348e-08,0.8,0.8,0.8,0.8,0.0,-0.0002036034
1.0604e-08,0.8,0.8,0.8,0.8,0.0,-0.006430391
1.1116e-08,0.8,0.8,0.8,0.8,0.0,0.5758162
1.17191e-08,0.8,0.8,0.8,0.8,0.0,0.8670194
1.267277e-08,0.8,0.8,0.8,0.8,0.0,0.7471904
1.407783e-08,0.8,0.8,0.8,0.8,0.0,0.8375818
1.51e-08,0.8,0.8,0.8,0.8,0.0,0.7712457
1.511e-08,0.8,0.72,0.8,0.8,0.0,0.7742981
1.513e-08,0.8,0.56,0.8,0.8,0.0,0.7796931
1.517e-08,0.8,0.24,0.8,0.8,0.0,0.7873147
1.52e-08,0.8,0.0,0.8,0.8,0.0,0.7911323
1.5208e-08,0.8,0.0,0.8,0.8,0.0,0.7919932
1.5224e-08,0.8,0.0,0.8,0.8,0.0,0.793527
1.5256e-08,0.8,0.0,0.8,0.8,0.0,0.7957427
1.532e-08,0.8,0.0,0.8,0.8,0.0,0.79813
1.5448e-08,0.8,0.0,0.8,0.8,0.0,0.799566
1.5704e-08,0.8,0.0,0.8,0.8,0.0,0.7999761
1.6216e-08,0.8,0.0,0.8,0.8,0.0,0.8000203
1.682732e-08,0.8,0.0,0.8,0.8,0.0,0.7999702
1.804995e-08,0.8,0.0,0.8,0.8,0.0,0.8000089
2e-08,0.8,0.0,0.8,0.8,0.0,0.7999765
2.001e-08,0.8,0.08,0.8,0.8,0.08,0.8000978
2.003e-08,0.8,0.24,0.8,0.8,0.24,0.8002759
2.007e-08,0.8,0.56,0.8,0.8,0.56,0.8003262
2.01e-08,0.8,0.8,0.8,0.8,0.8,0.8000689
2.0108e-08,0.8,0.8,0.8,0.8,0.8,0.7999424
2.0124e-08,0.8,0.8,0.8,0.8,0.8,0.7997521
2.0156e-08,0.8,0.8,0.8,0.8,0.8,0.7996165
2.022e-08,0.8,0.8,0.8,0.8,0.8,0.7998099
2.0348e-08,0.8,0.8,0.8,0.8,0.8,0.8002623
2.0604e-08,0.8,0.8,0.8,0.8,0.8,0.7999026
2.103722e-08,0.8,0.8,0.8,0.8,0.8,0.7999605
2.157851e-08,0.8,0.8,0.8,0.8,0.8,0.8000306
2.248924e-08,0.8,0.8,0.8,0.8,0.8,0.7999549
2.341954e-08,0.8,0.8,0.8,0.8,0.8,0.8000245
2.499384e-08,0.8,0.8,0.8,0.8,0.8,0.799961
2.51e-08,0.8,0.8,0.8,0.8,0.8,0.7999998
2.511e-08,0.8,0.72,0.8,0.8,0.8,0.7999556
