time (time),v(vdd) (voltage),v(clk) (voltage),v(sig) (voltage),v(en) (voltage),v(rst) (voltage),v(out) (voltage)
2.007e-08,0.82,0.574,0.82,0.82,0.574,0.8202843
2.01e-08,0.82,0.82,0.82,0.82,0.82,0.8199816
2.0108e-08,0.82,0.82,0.82,0.82,0.82,0.8198597
2.0124e-08,0.82,0.82,0.82,0.82,0.82,0.8196814
2.0156e-08,0.82,0.82,0.82,0.82,0.82,0.8196127
2.022e-08,0.82,0.82,0.82,0.82,0.82,0.8199467
2.0348e-08,0.82,0.82,0.82,0.82,0.82,0.8202691
2.0604e-08,0.82,0.82,0.82,0.82,0.82,0.8198205
2.097934e-08,0.82,0.82,0.82,0.82,0.82,0.8200438
2.151651e-08,0.82,0.82,0.82,0.82,0.82,0.8199812
2.22812e-08,0.82,0.82,0.82,0.82,0.82,0.8199962
2.317927e-08,0.82,0.82,0.82,0.82,0.82,0.8200049
2.492418e-08,0.82,0.82,0.82,0.82,0.82,0.8199844
2.51e-08,0.82,0.82,0.82,0.82,0.82,0.8200218
2.511e-08,0.82,0.738,0.738,0.82,0.82,0.8149483
2.513e-08,0.82,0.574,0.574,0.82,0.82,0.8056258
2.517e-08,0.82,0.246,0.246,0.82,0.82,0.7914493
2.52e-08,0.82,0.0,1.987299e-14,0.82,0.82,0.782873
2.5208e-08,0.82,0.0,0.0,0.82,0.82,0.7842445
2.5224e-08,0.82,0.0,0.0,0.82,0.82,0.7869779
2.5256e-08,0.82,0.0,0.0,0.82,0.82,0.7921168
2.532e-08,0.82,0.0,0.0,0.82,0.82,0.800555
2.5448e-08,0.82,0.0,0.0,0.82,0.82,0.8125486
2.5704e-08,0.82,0.0,0.0,0.82,0.82,0.8213596
2.614196e-08,0.82,0.0,0.0,0.82,0.82,0.8194296
2.666e-08,0.82,0.0,0.0,0.82,0.82,0.8202432
2.755596e-08,0.82,0.0,0.0,0.82,0.82,0.8198382
2.865629e-08,0.82,0.0,0.0,0.82,0.82,0.8200954
3e-08,0.82,0.0,0.0,0.82,0.82,0.8199217
3.001e-08,0.82,0.082,0.0,0.82,0.82,0.8200359
3.003e-08,0.82,0.246,0.0,0.82,0.82,0.8201991
3.007e-08,0.82,0.574,0.0,0.82,0.82,0.8200933
3.01e-08,0.82,0.82,0.0,0.82,0.82,0.8195911
3.0108e-08,0.82,0.82,0.0,0.82,0.82,0.8194173
3.0124e-08,0.82,0.82,0.0,0.82,0.82,0.8191694
3.0156e-08,0.82,0.82,0.0,0.82,0.82,0.8190543
3.022e-08,0.82,0.82,0.0,0.82,0.82,0.819749
3.0348e-08,0.82,0.82,0.0,0.82,0.82,0.8246725
3.0604e-08,0.82,0.82,0.0,0.82,0.82,0.7358007
3.10485e-08,0.82,0.82,0.0,0.82,0.82,0.09835429
3.159612e-08,0.82,0.82,0.0,0.82,0.82,-0.05896951
3.244003e-08,0.82,0.82,0.0,0.82,0.82,0.04604279
3.35396e-08,0.82,0.82,0.0,0.82,0.82,-0.03660073
3.51e-08,0.82,0.82,0.0,0.82,0.82,0.03208038
3.511e-08,0.82,0.738,0.0,0.82,0.82,0.02720423
3.513e-08,0.82,0.574,0.0,0.82,0.82,0.01892139
3.517e-08,0.82,0.246,0.0,0.82,0.82,0.009000396
3.52e-08,0.82,0.0,0.0,0.82,0.82,0.005306426
3.5208e-08,0.82,0.0,0.0,0.82,0.82,0.004721518
3.5224e-08,0.82,0.0,0.0,0.82,0.82,0.003693951
3.5256e-08,0.82,0.0,0.0,0.82,0.82,0.002274393
3.532e-08,0.82,0.0,0.0,0.82,0.82,0.000813277
