time (time),v(vdd) (voltage),v(clk) (voltage),v(sig) (voltage),v(en) (voltage),v(rst) (voltage),v(out) (voltage)
0.0,0.82,0.0,0.0,0.0,0.0,1.440964e-06
1e-13,0.82,0.00082,0.0,0.00082,0.0,5.075591e-05
2e-13,0.82,0.00164,0.0,0.00164,0.0,8.516338e-05
4e-13,0.82,0.00328,0.0,0.00328,0.0,0.0001563417
8e-13,0.82,0.00656,0.0,0.00656,0.0,0.0002979393
1.6e-12,0.82,0.01312,0.0,0.01312,0.0,0.0005782715
3.2e-12,0.82,0.02624,0.0,0.02624,0.0,0.001124617
6.4e-12,0.82,0.05248,0.0,0.05248,0.0,0.002205922
1.28e-11,0.82,0.10496,0.0,0.10496,0.0,0.004304703
2.56e-11,0.82,0.20992,0.0,0.20992,0.0,0.008322105
5.12e-11,0.82,0.41984,0.0,0.41984,0.0,0.01325985
1e-10,0.82,0.82,0.0,0.82,0.0,0.001721227
1.0512e-10,0.82,0.82,0.0,0.82,0.0,-0.002636564
1.1536e-10,0.82,0.82,0.0,0.82,0.0,-0.0103856
1.3584e-10,0.82,0.82,0.0,0.82,0.0,-0.01908441
1.768e-10,0.82,0.82,0.0,0.82,0.0,-0.0175025
2.5872e-10,0.82,0.82,0.0,0.82,0.0,-0.00195147
4.2256e-10,0.82,0.82,0.0,0.82,0.0,0.0009344568
6.684368e-10,0.82,0.82,0.0,0.82,0.0,-0.0005437412
1.044904e-09,0.82,0.82,0.0,0.82,0.0,0.0003759102
1.797838e-09,0.82,0.82,0.0,0.82,0.0,-0.000311589
3.303707e-09,0.82,0.82,0.0,0.82,0.0,0.0002874532
5.1e-09,0.82,0.82,0.0,0.82,0.0,-0.0002636754
5.11e-09,0.82,0.738,0.0,0.82,0.0,-0.0002705765
5.13e-09,0.82,0.574,0.0,0.82,0.0,-0.0002706696
5.17e-09,0.82,0.246,0.0,0.82,0.0,-0.0002298595
5.2e-09,0.82,0.0,0.0,0.82,0.0,-0.0001772483
5.208e-09,0.82,0.0,0.0,0.82,0.0,-0.000114698
5.224e-09,0.82,0.0,0.0,0.82,0.0,-1.332782e-05
5.256e-09,0.82,0.0,0.0,0.82,0.0,8.505628e-05
5.32e-09,0.82,0.0,0.0,0.82,0.0,0.0001257377
5.448e-09,0.82,0.0,0.0,0.82,0.0,9.154704e-05
