time (time),v(vdd) (voltage),v(clk) (voltage),v(sig) (voltage),v(en) (voltage),v(rst) (voltage),v(out) (voltage)
0.0,0.82,0.0,0.0,0.0,0.0,0.3522963
1e-13,0.82,0.00082,0.0,0.00082,0.0,0.352401
2e-13,0.82,0.00164,0.0,0.00164,0.0,0.3524947
4e-13,0.82,0.00328,0.0,0.00328,0.0,0.3526782
8e-13,0.82,0.00656,0.0,0.00656,0.0,0.3530381
1.6e-12,0.82,0.01312,0.0,0.01312,0.0,0.3538324
3.2e-12,0.82,0.02624,0.0,0.02624,0.0,0.3553752
6.4e-12,0.82,0.05248,0.0,0.05248,0.0,0.3584389
1.28e-11,0.82,0.10496,0.0,0.10496,0.0,0.3642363
2.56e-11,0.82,0.20992,0.0,0.20992,0.0,0.3735591
5.12e-11,0.82,0.41984,0.0,0.41984,0.0,0.3808956
1e-10,0.82,0.82,0.0,0.82,0.0,0.3519577
1.0512e-10,0.82,0.82,0.0,0.82,0.0,0.3445447
1.1536e-10,0.82,0.82,0.0,0.82,0.0,0.3314688
1.3584e-10,0.82,0.82,0.0,0.82,0.0,0.312665
1.768e-10,0.82,0.82,0.0,0.82,0.0,0.283789
2.5872e-10,0.82,0.82,0.0,0.82,0.0,0.2089965
4.2256e-10,0.82,0.82,0.0,0.82,0.0,0.06639413
7.217988e-10,0.82,0.82,0.0,0.82,0.0,-0.008922267
1.083229e-09,0.82,0.82,0.0,0.82,0.0,0.005041942
1.806089e-09,0.82,0.82,0.0,0.82,0.0,-0.003652753
2.951111e-09,0.82,0.82,0.0,0.82,0.0,0.002998579
5.1e-09,0.82,0.82,0.0,0.82,0.0,-0.002681493
5.11e-09,0.82,0.738,0.0,0.82,0.0,-0.002344621
5.13e-09,0.82,0.574,0.0,0.82,0.0,-0.001754053
5.17e-09,0.82,0.246,0.0,0.82,0.0,-0.0009714191
5.2e-09,0.82,0.0,0.0,0.82,0.0,-0.0006042325
5.208e-09,0.82,0.0,0.0,0.82,0.0,-0.0004860661
5.224e-09,0.82,0.0,0.0,0.82,0.0,-0.0002834364
5.256e-09,0.82,0.0,0.0,0.82,0.0,-3.527793e-05
5.32e-09,0.82,0.0,0.0,0.82,0.0,0.0001466436
5.448e-09,0.82,0.0,0.0,0.82,0.0,8.927094e-05
5.704e-09,0.82,0.0,0.0,0.82,0.0,-8.631029e-05
6.216e-09,0.82,0.0,0.0,0.82,0.0,3.035439e-05
7e-09,0.82,0.0,0.0,0.82,0.0,3.045509e-06
7.01e-09,0.82,0.0,0.082,0.82,0.0,0.006557966
7.03e-09,0.82,0.0,0.246,0.82,0.0,0.01820797
7.07e-09,0.82,0.0,0.574,0.82,0.0,0.03323745
