time (time)	v(vdd) (voltage)	v(clk) (voltage)	v(sig) (voltage)	v(en) (voltage)	v(rst) (voltage)	v(out) (voltage)
0.000000e+00	8.200000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.522963e-01
1.000000e-13	8.200000e-01	8.200000e-04	0.000000e+00	8.200000e-04	0.000000e+00	3.524010e-01
2.000000e-13	8.200000e-01	1.640000e-03	0.000000e+00	1.640000e-03	0.000000e+00	3.524947e-01
4.000000e-13	8.200000e-01	3.280000e-03	0.000000e+00	3.280000e-03	0.000000e+00	3.526782e-01
8.000000e-13	8.200000e-01	6.560000e-03	0.000000e+00	6.560000e-03	0.000000e+00	3.530381e-01
1.600000e-12	8.200000e-01	1.312000e-02	0.000000e+00	1.312000e-02	0.000000e+00	3.538324e-01
3.200000e-12	8.200000e-01	2.624000e-02	0.000000e+00	2.624000e-02	0.000000e+00	3.553752e-01
6.400000e-12	8.200000e-01	5.248000e-02	0.000000e+00	5.248000e-02	0.000000e+00	3.584389e-01
1.280000e-11	8.200000e-01	1.049600e-01	0.000000e+00	1.049600e-01	0.000000e+00	3.642363e-01
2.560000e-11	8.200000e-01	2.099200e-01	0.000000e+00	2.099200e-01	0.000000e+00	3.735591e-01
5.120000e-11	8.200000e-01	4.198400e-01	0.000000e+00	4.198400e-01	0.000000e+00	3.808956e-01
1.000000e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	3.519577e-01
1.051200e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	3.445447e-01
1.153600e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	3.314688e-01
1.358400e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	3.126650e-01
1.768000e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	2.837890e-01
2.587200e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	2.089965e-01
4.225600e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	6.639413e-02
7.217988e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	-8.922267e-03
1.083229e-09	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	5.041942e-03
1.806089e-09	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	-3.652753e-03
2.951111e-09	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	2.998579e-03
5.100000e-09	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	-2.681493e-03
5.110000e-09	8.200000e-01	7.380000e-01	0.000000e+00	8.200000e-01	0.000000e+00	-2.344621e-03
5.130000e-09	8.200000e-01	5.740000e-01	0.000000e+00	8.200000e-01	0.000000e+00	-1.754053e-03
5.170000e-09	8.200000e-01	2.460000e-01	0.000000e+00	8.200000e-01	0.000000e+00	-9.714191e-04
5.200000e-09	8.200000e-01	0.000000e+00	0.000000e+00	8.200000e-01	0.000000e+00	-6.042325e-04
