time (time)	v(vdd) (voltage)	v(clk) (voltage)	v(sig) (voltage)	v(en) (voltage)	v(rst) (voltage)	v(out) (voltage)
0.000000e+00	8.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.624257e-07
1.000000e-13	8.000000e-01	8.000000e-04	0.000000e+00	8.000000e-04	0.000000e+00	3.230185e-05
2.000000e-13	8.000000e-01	1.600000e-03	0.000000e+00	1.600000e-03	0.000000e+00	6.709331e-05
4.000000e-13	8.000000e-01	3.200000e-03	0.000000e+00	3.200000e-03	0.000000e+00	1.366320e-04
8.000000e-13	8.000000e-01	6.400000e-03	0.000000e+00	6.400000e-03	0.000000e+00	2.746355e-04
1.600000e-12	8.000000e-01	1.280000e-02	0.000000e+00	1.280000e-02	0.000000e+00	5.491266e-04
3.200000e-12	8.000000e-01	2.560000e-02	0.000000e+00	2.560000e-02	0.000000e+00	1.088333e-03
6.400000e-12	8.000000e-01	5.120000e-02	0.000000e+00	5.120000e-02	0.000000e+00	2.140299e-03
1.280000e-11	8.000000e-01	1.024000e-01	0.000000e+00	1.024000e-01	0.000000e+00	4.110728e-03
2.560000e-11	8.000000e-01	2.048000e-01	0.000000e+00	2.048000e-01	0.000000e+00	7.795164e-03
5.120000e-11	8.000000e-01	4.096000e-01	0.000000e+00	4.096000e-01	0.000000e+00	1.208192e-02
1.000000e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-2.525326e-03
1.051200e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-7.115900e-03
1.153600e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.441680e-02
1.358400e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.990526e-02
1.768000e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.103550e-02
2.587200e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	1.082747e-03
4.225600e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-3.086380e-04
6.288827e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	8.494697e-05
1.041528e-09	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-3.716314e-05
1.866819e-09	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	2.026415e-05
3.517400e-09	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.227804e-05
5.100000e-09	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	6.247300e-06
5.110000e-09	8.000000e-01	7.200000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-4.334907e-05
5.130000e-09	8.000000e-01	5.600000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.182101e-04
5.170000e-09	8.000000e-01	2.400000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.406331e-04
5.200000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	-1.102698e-04
5.208000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	-5.061408e-05
5.224000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	3.656684e-05
5.256000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	9.791428e-05
5.320000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	9.873326e-05
5.448000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	7.018785e-05
5.704000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	-4.566209e-05
6.216000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	-3.775514e-07
7.000000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	1.264505e-05
7.010000e-09	8.000000e-01	0.000000e+00	8.000000e-02	8.000000e-01	0.000000e+00	6.294844e-03
7.030000e-09	8.000000e-01	0.000000e+00	2.400000e-01	8.000000e-01	0.000000e+00	1.669957e-02
7.070000e-09	8.000000e-01	0.000000e+00	5.600000e-01	8.000000e-01	0.000000e+00	2.635027e-02
7.100000e-09	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	2.713725e-02
7.108000e-09	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	2.348661e-02
7.124000e-09	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	1.742012e-02
7.156000e-09	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	1.033679e-02
7.220000e-09	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	4.890354e-03
7.348000e-09	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	2.886099e-03
7.604000e-09	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	2.942065e-03
7.911024e-09	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	2.095104e-03
8.525071e-09	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	5.640590e-04
9.131990e-09	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	5.383610e-04
1.000000e-08	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	2.253245e-04
1.001000e-08	8.000000e-01	8.000000e-02	8.000000e-01	8.000000e-01	0.000000e+00	2.702394e-04
1.003000e-08	8.000000e-01	2.400000e-01	8.000000e-01	8.000000e-01	0.000000e+00	3.887179e-04
1.007000e-08	8.000000e-01	5.600000e-01	8.000000e-01	8.000000e-01	0.000000e+00	6.517396e-04
1.010000e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	8.085962e-04
1.010800e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	7.550803e-04
1.012400e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	6.352927e-04
1.015600e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	2.825972e-04
1.022000e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	-1.169269e-03
1.034800e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	-5.378901e-03
1.060400e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	5.148994e-02
1.087767e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	3.940024e-01
1.142502e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	8.071351e-01
1.229857e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	7.956125e-01
1.329910e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	8.028427e-01
1.503278e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	7.976187e-01
1.510000e-08	8.000000e-01	8.000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	7.991861e-01
1.511000e-08	8.000000e-01	7.200000e-01	8.000000e-01	8.000000e-01	0.000000e+00	7.991964e-01
1.513000e-08	8.000000e-01	5.600000e-01	8.000000e-01	8.000000e-01	0.000000e+00	7.991990e-01
1.517000e-08	8.000000e-01	2.400000e-01	8.000000e-01	8.000000e-01	0.000000e+00	7.992230e-01
1.520000e-08	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	7.993407e-01
1.520800e-08	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	7.994487e-01
1.522400e-08	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	7.996237e-01
1.525600e-08	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	7.998027e-01
1.532000e-08	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	7.998942e-01
1.544800e-08	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	7.998871e-01
1.570400e-08	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	7.998850e-01
1.621600e-08	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	7.999266e-01
1.724000e-08	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	7.999297e-01
1.865422e-08	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	7.999217e-01
2.000000e-08	8.000000e-01	0.000000e+00	8.000000e-01	8.000000e-01	0.000000e+00	7.999297e-01
2.001000e-08	8.000000e-01	8.000000e-02	8.000000e-01	8.000000e-01	8.000000e-02	8.000269e-01
2.003000e-08	8.000000e-01	2.400000e-01	8.000000e-01	8.000000e-01	2.400000e-01	8.001655e-01
