time (time)	v(vdd) (voltage)	v(clk) (voltage)	v(sig) (voltage)	v(en) (voltage)	v(rst) (voltage)	v(out) (voltage)
0.000000e+00	8.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.860270e-06
1.000000e-13	8.000000e-01	8.000000e-04	0.000000e+00	8.000000e-04	0.000000e+00	3.897809e-05
2.000000e-13	8.000000e-01	1.600000e-03	0.000000e+00	1.600000e-03	0.000000e+00	7.476213e-05
4.000000e-13	8.000000e-01	3.200000e-03	0.000000e+00	3.200000e-03	0.000000e+00	1.452875e-04
8.000000e-13	8.000000e-01	6.400000e-03	0.000000e+00	6.400000e-03	0.000000e+00	2.884949e-04
1.600000e-12	8.000000e-01	1.280000e-02	0.000000e+00	1.280000e-02	0.000000e+00	5.723027e-04
3.200000e-12	8.000000e-01	2.560000e-02	0.000000e+00	2.560000e-02	0.000000e+00	1.118015e-03
6.400000e-12	8.000000e-01	5.120000e-02	0.000000e+00	5.120000e-02	0.000000e+00	2.162717e-03
1.280000e-11	8.000000e-01	1.024000e-01	0.000000e+00	1.024000e-01	0.000000e+00	4.111980e-03
2.560000e-11	8.000000e-01	2.048000e-01	0.000000e+00	2.048000e-01	0.000000e+00	7.689749e-03
5.120000e-11	8.000000e-01	4.096000e-01	0.000000e+00	4.096000e-01	0.000000e+00	1.195404e-02
1.000000e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-2.097280e-03
1.051200e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-6.691611e-03
1.153600e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.407131e-02
1.358400e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.982994e-02
1.768000e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.124766e-02
2.587200e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	1.079938e-03
4.225600e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-3.221469e-04
6.288927e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	8.771507e-05
1.033475e-09	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-3.333161e-05
1.842639e-09	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	1.895135e-05
3.460967e-09	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-7.867186e-06
5.100000e-09	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	5.094329e-06
5.110000e-09	8.000000e-01	7.200000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-4.194854e-05
5.130000e-09	8.000000e-01	5.600000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.073916e-04
5.170000e-09	8.000000e-01	2.400000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.010685e-04
5.200000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	-4.218901e-05
5.208000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	2.309796e-05
5.224000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	1.176724e-04
5.256000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	1.781952e-04
5.320000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	1.222106e-04
5.448000e-09	8.000000e-01	0.000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	-5.839669e-05
