time (time)	v(vdd) (voltage)	v(clk) (voltage)	v(sig) (voltage)	v(en) (voltage)	v(rst) (voltage)	v(out) (voltage)
0.000000e+00	8.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.245761e-06
1.000000e-13	8.000000e-01	8.000000e-04	0.000000e+00	8.000000e-04	0.000000e+00	4.050296e-05
2.000000e-13	8.000000e-01	1.600000e-03	0.000000e+00	1.600000e-03	0.000000e+00	7.508973e-05
4.000000e-13	8.000000e-01	3.200000e-03	0.000000e+00	3.200000e-03	0.000000e+00	1.436089e-04
8.000000e-13	8.000000e-01	6.400000e-03	0.000000e+00	6.400000e-03	0.000000e+00	2.836104e-04
1.600000e-12	8.000000e-01	1.280000e-02	0.000000e+00	1.280000e-02	0.000000e+00	5.603873e-04
3.200000e-12	8.000000e-01	2.560000e-02	0.000000e+00	2.560000e-02	0.000000e+00	1.106588e-03
6.400000e-12	8.000000e-01	5.120000e-02	0.000000e+00	5.120000e-02	0.000000e+00	2.154228e-03
1.280000e-11	8.000000e-01	1.024000e-01	0.000000e+00	1.024000e-01	0.000000e+00	4.141157e-03
2.560000e-11	8.000000e-01	2.048000e-01	0.000000e+00	2.048000e-01	0.000000e+00	7.930651e-03
5.120000e-11	8.000000e-01	4.096000e-01	0.000000e+00	4.096000e-01	0.000000e+00	1.453686e-02
1.000000e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	1.438592e-02
1.051200e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	1.143644e-02
1.153600e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	5.817503e-03
1.358400e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-3.917679e-03
1.768000e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.618446e-02
2.587200e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.563276e-02
4.225600e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	2.334235e-04
7.502400e-10	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	1.259823e-04
1.190146e-09	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.670331e-04
1.927696e-09	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	1.658334e-04
3.402796e-09	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	-1.495637e-04
5.100000e-09	8.000000e-01	8.000000e-01	0.000000e+00	8.000000e-01	0.000000e+00	1.495932e-04
5.110000e-09	8.000000e-01	7.200000e-01	0.000000e+00	8.000000e-01	0.000000e+00	5.517095e-05
