time (time)	v(vdd) (voltage)	v(clk) (voltage)	v(sig) (voltage)	v(en) (voltage)	v(rst) (voltage)	v(out) (voltage)
0.000000e+00	8.200000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.459567e-05
1.000000e-13	8.200000e-01	8.200000e-04	0.000000e+00	8.200000e-04	0.000000e+00	5.594936e-05
2.000000e-13	8.200000e-01	1.640000e-03	0.000000e+00	1.640000e-03	0.000000e+00	9.118373e-05
4.000000e-13	8.200000e-01	3.280000e-03	0.000000e+00	3.280000e-03	0.000000e+00	1.636626e-04
8.000000e-13	8.200000e-01	6.560000e-03	0.000000e+00	6.560000e-03	0.000000e+00	3.097004e-04
1.600000e-12	8.200000e-01	1.312000e-02	0.000000e+00	1.312000e-02	0.000000e+00	5.971833e-04
3.200000e-12	8.200000e-01	2.624000e-02	0.000000e+00	2.624000e-02	0.000000e+00	1.156952e-03
6.400000e-12	8.200000e-01	5.248000e-02	0.000000e+00	5.248000e-02	0.000000e+00	2.241036e-03
1.280000e-11	8.200000e-01	1.049600e-01	0.000000e+00	1.049600e-01	0.000000e+00	4.315140e-03
2.560000e-11	8.200000e-01	2.099200e-01	0.000000e+00	2.099200e-01	0.000000e+00	8.294268e-03
5.120000e-11	8.200000e-01	4.198400e-01	0.000000e+00	4.198400e-01	0.000000e+00	1.530012e-02
1.000000e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	1.789958e-02
1.051200e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	1.534088e-02
1.153600e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	1.039090e-02
1.358400e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	1.511020e-03
1.768000e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	-1.187547e-02
2.587200e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	-1.920961e-02
4.225600e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	-4.739969e-03
7.502400e-10	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	1.656928e-03
1.285791e-09	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	-8.589655e-04
1.980952e-09	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	5.511406e-04
3.371272e-09	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	-4.060479e-04
5.100000e-09	8.200000e-01	8.200000e-01	0.000000e+00	8.200000e-01	0.000000e+00	3.603547e-04
5.110000e-09	8.200000e-01	7.380000e-01	0.000000e+00	8.200000e-01	0.000000e+00	2.616748e-04
5.130000e-09	8.200000e-01	5.740000e-01	0.000000e+00	8.200000e-01	0.000000e+00	9.834007e-05
5.170000e-09	8.200000e-01	2.460000e-01	0.000000e+00	8.200000e-01	0.000000e+00	-6.920704e-05
5.200000e-09	8.200000e-01	0.000000e+00	0.000000e+00	8.200000e-01	0.000000e+00	-6.345740e-05
5.208000e-09	8.200000e-01	0.000000e+00	0.000000e+00	8.200000e-01	0.000000e+00	-6.261982e-06
5.224000e-09	8.200000e-01	0.000000e+00	0.000000e+00	8.200000e-01	0.000000e+00	9.086077e-05
5.256000e-09	8.200000e-01	0.000000e+00	0.000000e+00	8.200000e-01	0.000000e+00	2.165003e-04
5.320000e-09	8.200000e-01	0.000000e+00	0.000000e+00	8.200000e-01	0.000000e+00	2.742234e-04
5.448000e-09	8.200000e-01	0.000000e+00	0.000000e+00	8.200000e-01	0.000000e+00	7.426051e-05
5.704000e-09	8.200000e-01	0.000000e+00	0.000000e+00	8.200000e-01	0.000000e+00	-9.469427e-05
6.216000e-09	8.200000e-01	0.000000e+00	0.000000e+00	8.200000e-01	0.000000e+00	6.362829e-05
6.904823e-09	8.200000e-01	0.000000e+00	0.000000e+00	8.200000e-01	0.000000e+00	-1.286509e-06
7.000000e-09	8.200000e-01	0.000000e+00	0.000000e+00	8.200000e-01	0.000000e+00	-1.357754e-06
7.010000e-09	8.200000e-01	0.000000e+00	8.200000e-02	8.200000e-01	0.000000e+00	7.055974e-03
7.030000e-09	8.200000e-01	0.000000e+00	2.460000e-01	8.200000e-01	0.000000e+00	2.007927e-02
7.070000e-09	8.200000e-01	0.000000e+00	5.740000e-01	8.200000e-01	0.000000e+00	4.011217e-02
7.100000e-09	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	5.205234e-02
7.108000e-09	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	5.045613e-02
7.124000e-09	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	4.735445e-02
7.156000e-09	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	4.202766e-02
7.220000e-09	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	3.553175e-02
7.348000e-09	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	3.443409e-02
7.604000e-09	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	2.281399e-02
8.116000e-09	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	2.150099e-04
8.672103e-09	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	3.610748e-03
9.734590e-09	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	-3.461926e-04
1.000000e-08	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	1.056426e-03
1.001000e-08	8.200000e-01	8.200000e-02	8.200000e-01	8.200000e-01	0.000000e+00	1.086314e-03
1.003000e-08	8.200000e-01	2.460000e-01	8.200000e-01	8.200000e-01	0.000000e+00	1.151939e-03
1.007000e-08	8.200000e-01	5.740000e-01	8.200000e-01	8.200000e-01	0.000000e+00	1.304582e-03
1.010000e-08	8.200000e-01	8.200000e-01	8.200000e-01	8.200000e-01	0.000000e+00	1.423757e-03
1.010800e-08	8.200000e-01	8.200000e-01	8.200000e-01	8.200000e-01	0.000000e+00	1.379732e-03
1.012400e-08	8.200000e-01	8.200000e-01	8.200000e-01	8.200000e-01	0.000000e+00	1.290280e-03
1.015600e-08	8.200000e-01	8.200000e-01	8.200000e-01	8.200000e-01	0.000000e+00	1.113841e-03
1.022000e-08	8.200000e-01	8.200000e-01	8.200000e-01	8.200000e-01	0.000000e+00	8.918312e-04
1.034800e-08	8.200000e-01	8.200000e-01	8.200000e-01	8.200000e-01	0.000000e+00	3.413208e-04
1.060400e-08	8.200000e-01	8.200000e-01	8.200000e-01	8.200000e-01	0.000000e+00	-4.932933e-03
1.111600e-08	8.200000e-01	8.200000e-01	8.200000e-01	8.200000e-01	0.000000e+00	4.767542e-01
1.189255e-08	8.200000e-01	8.200000e-01	8.200000e-01	8.200000e-01	0.000000e+00	8.715864e-01
1.280202e-08	8.200000e-01	8.200000e-01	8.200000e-01	8.200000e-01	0.000000e+00	7.815181e-01
1.431073e-08	8.200000e-01	8.200000e-01	8.200000e-01	8.200000e-01	0.000000e+00	8.460614e-01
1.510000e-08	8.200000e-01	8.200000e-01	8.200000e-01	8.200000e-01	0.000000e+00	8.032352e-01
1.511000e-08	8.200000e-01	7.380000e-01	8.200000e-01	8.200000e-01	0.000000e+00	8.047190e-01
1.513000e-08	8.200000e-01	5.740000e-01	8.200000e-01	8.200000e-01	0.000000e+00	8.073713e-01
1.517000e-08	8.200000e-01	2.460000e-01	8.200000e-01	8.200000e-01	0.000000e+00	8.113531e-01
1.520000e-08	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	8.135504e-01
1.520800e-08	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	8.141041e-01
1.522400e-08	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	8.151092e-01
1.525600e-08	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	8.166144e-01
1.532000e-08	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	8.183380e-01
1.544800e-08	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	8.195204e-01
1.570400e-08	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	8.198988e-01
1.621600e-08	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	8.200212e-01
1.690200e-08	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	8.199551e-01
1.805597e-08	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	8.199896e-01
2.000000e-08	8.200000e-01	0.000000e+00	8.200000e-01	8.200000e-01	0.000000e+00	8.199671e-01
2.001000e-08	8.200000e-01	8.200000e-02	8.200000e-01	8.200000e-01	8.200000e-02	8.200834e-01
